,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,worked_year
8136,0,0,1,1,157500.0,4,0,0,0,0,0,0,4,3,-8,2,50,5
8137,0,0,1,0,157500.0,1,0,4,0,0,1,0,4,1,-12,1,63,6
8138,1,1,0,0,112500.0,2,0,2,0,0,1,0,18,2,-49,2,60,999
8139,0,0,1,0,54000.0,4,1,0,0,0,0,0,1,2,-34,2,38,2
8140,0,0,1,0,112500.0,1,0,0,0,0,0,0,7,2,-31,2,58,2
8141,0,0,1,0,76500.0,2,0,3,0,0,0,0,18,1,-14,2,64,999
8142,0,1,1,1,67500.0,4,0,0,1,0,0,0,0,3,-11,2,47,4
8143,0,0,1,1,360000.0,3,0,0,0,0,0,0,3,3,-48,2,47,8
8144,1,1,0,3,180000.0,4,0,0,0,1,0,0,0,5,-20,2,27,10
8145,0,1,1,0,157500.0,3,1,0,0,0,0,0,2,2,-23,2,47,8
8146,0,0,1,0,157500.0,4,0,0,0,0,0,0,0,2,-1,1,48,3
8147,1,0,0,2,135000.0,4,0,0,0,0,0,0,0,4,-20,2,37,1
8148,0,1,0,1,360000.0,4,1,4,0,0,0,1,3,2,-41,2,45,11
8149,0,0,1,0,202500.0,3,0,1,0,0,1,0,6,1,-8,1,57,22
8150,0,0,1,0,135000.0,2,0,4,0,0,0,0,18,1,-43,2,67,999
8151,0,0,1,0,283500.0,2,0,0,0,0,0,0,18,2,-15,2,59,999
8152,0,1,1,0,360000.0,2,0,0,2,0,0,0,18,2,-30,2,64,999
8153,0,0,0,0,103500.0,2,1,0,0,0,1,0,18,2,-28,0,59,999
8154,0,0,1,0,67500.0,2,0,0,0,0,0,0,18,2,-43,0,58,999
8155,0,1,0,0,121500.0,4,0,0,0,1,0,0,7,2,-6,2,35,4
8156,0,0,1,1,180000.0,3,0,2,0,0,0,0,15,3,-53,2,33,8
8157,1,0,1,1,292500.0,4,1,0,0,0,0,0,3,3,-39,2,41,18
8158,0,0,1,0,123750.0,4,0,0,0,0,0,0,10,2,-40,2,46,2
8159,0,0,1,2,60750.0,3,1,0,0,1,1,0,1,4,-1,1,29,5
8160,1,1,1,1,450000.0,4,1,0,4,0,0,0,3,3,-27,2,51,7
8161,1,1,0,2,157500.0,4,0,0,0,0,0,0,0,4,-25,2,35,5
8162,1,0,0,0,157500.0,4,1,1,2,1,0,0,0,1,-7,1,26,2
8163,1,1,1,0,135000.0,3,0,0,0,0,0,0,0,2,-5,2,50,11
8164,0,0,1,1,117000.0,4,0,2,4,0,0,0,0,3,-11,2,28,4
8165,0,0,1,0,135000.0,4,0,1,0,1,0,0,0,1,-28,2,48,5
8166,1,0,0,0,225000.0,4,0,4,2,0,0,0,9,1,-56,1,53,1
8167,0,0,1,0,360000.0,4,0,0,0,1,1,0,0,2,-39,1,43,15
8168,0,0,1,0,247500.0,2,0,0,0,0,1,0,18,2,-19,2,56,999
8169,0,0,1,0,225000.0,4,0,0,0,0,0,0,1,2,-38,2,48,10
8170,0,0,0,0,450000.0,4,1,0,0,0,0,0,2,2,-13,2,30,9
8171,0,0,0,1,99000.0,3,0,0,1,0,0,0,7,3,-44,0,26,2
8172,0,0,1,1,112500.0,4,1,0,0,0,0,1,5,3,-48,2,58,40
8173,1,0,1,0,157500.0,3,4,0,0,0,1,0,3,2,-47,2,59,5
8174,0,0,1,0,180000.0,3,0,0,0,0,0,0,0,2,-13,1,29,0
8175,0,0,0,0,175500.0,4,0,0,0,1,0,0,0,2,-45,2,52,30
8176,0,0,0,0,128542.5,3,1,1,3,1,0,1,2,1,-26,2,26,1
8177,0,0,1,0,135000.0,4,1,0,0,0,0,0,0,2,-8,2,36,4
8178,0,0,0,0,202500.0,1,1,0,0,0,1,0,0,2,-50,1,47,4
8179,1,1,0,2,157500.0,3,0,2,0,1,1,0,2,4,-6,2,47,12
8180,0,0,1,1,54000.0,4,0,0,0,0,0,0,0,3,-6,2,43,1
8181,1,1,1,0,472500.0,4,0,0,0,0,0,0,3,2,-35,2,52,9
8182,0,0,1,0,328500.0,2,0,2,0,0,0,0,18,2,-26,0,57,999
8183,1,1,1,1,193500.0,4,0,0,0,1,0,0,1,3,-40,2,29,6
8184,0,0,1,2,225000.0,4,1,0,0,0,0,0,2,4,-31,2,27,7
8185,0,0,1,0,67500.0,2,0,0,2,0,0,0,18,2,-23,2,60,999
8186,1,1,0,0,90000.0,3,0,1,0,1,1,0,4,1,-23,2,34,6
8187,1,1,1,2,130500.0,4,0,0,0,1,1,0,0,4,-57,2,32,8
8188,1,0,1,1,90000.0,4,0,3,0,0,0,0,0,2,-25,2,34,1
8189,1,0,0,0,337500.0,4,1,0,0,0,0,1,3,2,-28,2,47,13
8190,0,0,1,0,103500.0,4,0,0,0,0,0,1,17,2,-1,1,28,2
8191,0,0,1,2,90000.0,3,0,0,0,0,0,0,8,4,-38,2,48,3
8192,0,1,0,0,337500.0,3,1,0,0,1,1,0,3,2,-22,2,35,14
8193,0,0,1,0,103500.0,3,0,0,0,1,1,0,2,2,-52,2,47,4
8194,0,0,0,0,112500.0,4,0,0,0,0,0,0,1,2,-14,1,37,4
8195,0,0,1,0,157500.0,2,0,1,0,0,0,0,18,1,-47,2,66,999
8196,1,1,1,1,189000.0,4,2,0,0,0,1,0,4,3,-41,2,42,7
8197,1,1,1,1,157500.0,4,0,0,0,1,0,0,0,3,-39,1,48,4
8198,0,0,1,0,112500.0,2,0,0,0,0,0,0,18,2,-8,2,62,999
8199,1,1,1,0,337500.0,3,1,0,0,0,0,0,3,2,-20,1,51,21
8200,1,1,1,0,270000.0,4,1,0,0,0,0,1,3,2,-28,2,35,2
8201,0,1,0,3,540000.0,4,1,0,0,0,0,0,0,5,-28,1,36,5
8202,0,0,1,0,94500.0,2,3,0,0,0,0,0,18,2,-4,1,60,999
8203,0,0,0,0,225000.0,1,0,0,1,0,1,0,7,2,-53,1,34,1
8204,0,0,1,0,112500.0,2,0,4,0,0,0,0,18,1,-55,2,64,999
8205,0,0,0,0,112500.0,2,0,3,0,0,0,0,18,1,-43,0,64,999
8206,1,0,1,0,315000.0,4,2,0,0,1,0,0,0,2,-3,1,36,7
8207,0,0,1,0,72000.0,4,0,0,0,0,1,0,0,2,-35,2,50,3
8208,0,0,1,0,270000.0,2,1,1,0,0,1,0,18,1,-45,1,58,999
8209,1,0,1,1,360000.0,4,0,2,0,0,0,0,2,3,-1,1,32,7
8210,1,1,1,2,180000.0,4,0,0,0,0,0,0,4,4,-3,0,44,3
8211,0,0,0,0,90000.0,4,0,1,0,0,0,0,1,1,-12,2,33,4
8212,1,0,1,0,253800.0,3,1,0,0,0,1,0,3,2,-21,2,57,8
8213,1,1,0,0,225000.0,4,0,1,0,0,0,0,4,1,-25,1,30,2
8214,0,0,1,0,67500.0,2,0,0,0,0,0,0,18,2,-50,1,59,999
8215,0,1,0,1,135000.0,4,0,1,0,0,0,0,0,2,-37,2,41,3
8216,0,0,0,0,202500.0,4,0,1,0,1,0,0,7,1,-19,0,57,36
8217,0,0,1,0,67500.0,2,0,0,2,0,0,0,18,2,-17,2,60,999
8218,0,0,1,0,135000.0,4,1,0,0,1,0,0,1,2,-10,2,23,2
8219,0,0,1,0,81000.0,3,0,0,0,0,0,0,8,2,-38,2,49,1
8220,0,0,1,1,135000.0,4,1,0,0,0,0,0,6,3,-6,0,38,2
8221,0,1,0,1,387000.0,4,1,0,0,0,0,0,3,3,-22,0,36,7
8222,0,0,1,0,112500.0,2,0,4,0,0,0,0,18,1,-6,2,64,999
8223,0,0,1,0,360000.0,2,1,0,0,0,0,0,18,2,-10,2,61,999
8224,1,0,1,2,90000.0,3,0,0,0,1,1,0,0,4,-34,2,44,2
8225,1,0,1,0,270000.0,4,0,0,0,0,0,0,0,2,-1,0,46,1
8226,1,0,0,2,112500.0,4,0,0,3,1,0,0,0,4,-34,1,39,3
8227,0,0,1,0,108000.0,3,0,0,0,0,0,0,0,2,-49,2,48,5
8228,0,0,0,0,211500.0,4,0,0,0,1,1,0,1,2,-18,2,47,5
8229,0,0,0,1,202500.0,4,0,0,0,0,0,0,3,3,-5,2,33,9
8230,1,1,0,0,67500.0,2,3,0,0,0,0,0,18,2,-45,1,67,999
8231,0,0,1,1,58500.0,4,0,2,0,1,1,0,1,3,-8,2,26,3
8232,0,0,0,0,112500.0,2,0,3,0,0,0,0,18,1,-41,0,64,999
8233,0,0,0,0,144000.0,4,0,1,0,0,0,0,10,1,-6,2,44,25
8234,0,0,0,0,135000.0,3,0,4,0,0,1,0,8,1,-21,2,51,7
8235,1,1,1,0,450000.0,4,1,0,0,0,1,0,3,2,-48,2,52,12
8236,0,0,0,0,157500.0,3,1,3,1,0,0,0,1,1,-11,1,43,1
8237,0,0,1,0,135000.0,1,2,1,1,0,1,1,7,1,-16,2,27,6
8238,0,0,1,0,157500.0,4,0,0,2,0,1,0,2,2,-26,2,48,3
8239,1,1,1,1,360000.0,3,0,0,0,0,0,0,3,3,-44,2,38,2
8240,1,1,1,2,225000.0,3,1,0,0,0,0,1,3,4,-30,2,41,1
8241,1,1,1,2,225000.0,4,1,0,0,0,0,0,4,4,-15,2,37,3
8242,1,1,1,0,315000.0,3,2,0,0,0,0,0,14,2,-35,2,59,6
8243,0,1,0,1,225000.0,3,1,2,1,0,1,1,6,3,-12,2,27,2
8244,1,1,1,0,315000.0,4,0,0,0,1,0,0,3,2,-14,2,50,3
8245,1,0,1,0,135000.0,4,0,0,1,0,1,0,0,2,-2,1,43,21
8246,0,0,1,0,103500.0,4,0,0,0,0,0,1,17,2,-16,2,28,2
8247,0,0,1,0,157500.0,3,0,3,0,1,0,0,2,1,-22,2,47,3
8248,1,1,1,2,157500.0,3,0,0,0,0,0,0,17,4,-5,0,29,0
8249,0,0,1,0,81000.0,2,0,0,0,0,0,0,18,2,-14,2,57,999
8250,0,0,1,2,202500.0,4,0,0,2,0,0,0,0,4,-21,2,31,12
8251,1,0,0,0,391500.0,4,0,1,2,0,0,0,2,1,-38,2,25,1
8252,0,0,0,0,112500.0,2,0,2,0,0,0,0,18,2,-23,2,63,999
8253,0,0,1,0,135000.0,3,0,0,0,0,0,0,2,2,-43,1,51,7
8254,1,1,1,0,112500.0,4,0,0,0,0,0,0,4,2,-32,2,47,3
8255,0,0,1,0,135000.0,2,0,3,0,0,0,0,18,1,-28,0,57,999
8256,1,0,0,1,225000.0,4,1,3,4,0,0,0,0,2,-39,1,36,3
8257,0,0,1,0,135000.0,4,1,1,0,0,0,0,3,1,-24,1,25,3
8258,1,1,1,1,270000.0,4,0,0,2,0,1,1,1,3,-4,2,24,2
8259,0,0,1,0,225000.0,4,0,3,0,0,1,0,0,1,-3,1,37,7
8260,0,0,1,0,180000.0,4,1,1,0,1,1,0,2,1,-21,2,62,37
8261,0,0,1,0,139500.0,2,0,0,3,0,0,0,18,2,-2,1,61,999
8262,1,1,0,0,180000.0,4,0,0,0,0,0,0,0,2,-51,0,30,7
8263,0,0,0,2,337500.0,4,0,0,0,0,0,0,1,4,-9,2,30,6
8264,0,0,1,0,180000.0,4,0,0,0,0,0,0,2,2,-27,2,55,15
8265,0,1,0,1,315000.0,3,1,0,0,0,0,0,6,3,-27,2,40,7
8266,1,1,0,1,202500.0,4,0,0,1,0,1,0,2,3,-5,1,33,10
8267,0,0,1,0,180000.0,4,0,1,0,0,0,0,1,1,-31,2,46,26
8268,0,0,0,0,450000.0,4,1,3,0,0,1,0,1,1,-56,1,52,3
8269,0,0,1,2,135000.0,3,0,0,0,0,0,0,7,4,-21,2,28,6
8270,0,0,1,0,112500.0,4,0,0,1,1,0,1,2,2,-1,0,27,2
8271,1,1,0,1,157500.0,3,0,0,0,0,0,0,0,3,-21,2,32,10
8272,0,0,1,1,225000.0,3,1,0,0,0,0,0,2,3,-1,1,36,5
8273,0,0,1,0,112500.0,2,0,0,0,0,1,0,18,2,-37,2,60,999
8274,1,1,0,2,180000.0,4,0,0,0,0,0,0,0,4,-49,2,26,2
8275,0,1,1,1,119700.0,4,1,0,0,0,1,0,6,3,-31,2,36,9
8276,0,0,1,0,112500.0,4,0,0,0,0,0,0,6,2,-51,1,51,11
8277,0,0,1,0,292500.0,4,0,0,0,0,0,0,7,2,-20,2,57,38
8278,0,0,0,0,171000.0,2,0,0,0,0,0,0,18,2,-45,2,59,999
8279,1,0,0,0,270000.0,4,0,0,0,0,0,0,0,2,-49,2,32,12
8280,1,0,0,0,135000.0,4,2,2,0,0,0,0,12,2,-27,2,30,4
8281,1,1,0,0,90000.0,4,0,0,0,1,1,0,4,2,-35,2,43,11
8282,1,1,1,1,198000.0,4,0,0,0,1,1,0,4,3,-12,2,42,9
8283,1,0,1,0,180000.0,1,1,0,0,0,0,0,11,2,-29,1,66,7
8284,0,0,0,0,63000.0,2,0,0,0,0,0,0,18,2,-9,0,64,999
8285,1,0,1,0,175500.0,3,0,0,0,0,0,0,0,2,-56,2,46,14
8286,0,0,1,0,90000.0,2,0,0,0,0,0,0,18,2,-58,2,60,999
8287,0,0,0,0,81000.0,2,0,0,0,0,0,0,18,2,-56,2,59,999
8288,0,1,1,1,216000.0,4,1,0,0,0,1,0,2,3,-9,2,28,4
8289,1,0,0,2,135000.0,4,0,0,0,0,0,0,0,4,-36,2,37,1
8290,1,1,0,0,184500.0,4,0,0,2,0,0,0,0,2,-37,2,49,3
8291,1,0,1,1,270000.0,1,1,0,0,0,0,0,1,3,-34,2,30,1
8292,0,0,1,0,121500.0,2,0,0,0,0,0,0,18,2,-3,1,55,999
8293,1,1,0,0,202500.0,1,0,0,0,1,1,0,1,2,-48,2,32,12
8294,0,1,1,0,45000.0,2,1,0,0,0,1,0,18,2,-38,2,61,999
8295,0,0,0,0,157500.0,4,1,0,0,0,0,0,1,2,-42,1,39,6
8296,0,1,1,0,279000.0,3,1,1,4,0,0,1,3,1,-18,2,27,8
8297,0,0,1,0,225000.0,1,1,0,0,0,1,0,1,2,-15,2,53,7
8298,0,0,1,0,45000.0,4,0,0,0,1,1,0,2,2,-31,2,54,5
8299,0,0,0,1,157500.0,4,1,0,0,0,1,0,6,3,-36,2,37,8
8300,0,0,0,0,315000.0,3,1,0,0,1,1,1,2,2,-59,2,44,1
8301,0,0,0,1,135000.0,4,0,2,0,0,0,0,0,3,-6,1,28,3
8302,0,0,1,0,90000.0,2,0,0,0,0,0,0,18,2,-8,2,56,999
8303,0,1,0,0,247500.0,1,1,1,0,1,0,0,3,1,-29,2,46,11
8304,1,1,1,0,270000.0,3,0,0,0,0,1,0,0,2,-8,2,48,8
8305,0,0,0,1,90000.0,4,0,0,1,0,0,0,0,3,-2,1,28,4
8306,0,0,1,0,90000.0,2,0,3,0,0,0,0,18,1,-28,1,56,999
8307,0,0,1,0,135000.0,3,0,0,0,1,1,0,1,2,-44,2,43,8
8308,0,0,1,0,135000.0,4,0,0,0,0,1,1,8,2,-33,2,33,7
8309,1,0,0,0,180000.0,3,1,1,0,1,1,0,1,1,-10,2,29,0
8310,0,1,0,0,202500.0,3,0,2,1,0,1,0,0,2,-36,2,39,15
8311,0,0,0,2,180000.0,3,0,0,0,1,0,0,2,4,-30,1,40,3
8312,0,0,1,0,270000.0,3,1,1,0,0,1,1,11,1,-18,0,38,8
8313,0,0,1,2,148500.0,4,0,0,0,1,1,0,2,4,-6,2,33,2
8314,0,0,1,0,193500.0,3,0,0,0,0,0,0,0,2,-7,2,49,0
8315,1,0,1,0,112500.0,4,0,1,0,0,0,0,0,1,-3,1,24,2
8316,1,1,1,1,135000.0,1,1,0,0,0,0,1,1,3,-28,0,25,0
8317,0,0,0,0,135000.0,1,0,1,0,0,0,0,1,1,-11,2,56,4
8318,1,1,0,0,157500.0,3,0,0,1,0,0,0,2,2,-51,2,47,11
8319,1,1,1,1,216000.0,4,0,0,3,0,0,0,0,3,-47,2,47,4
8320,0,0,1,0,157500.0,2,0,0,0,0,1,0,18,2,-21,2,57,999
8321,1,0,1,0,67500.0,2,0,0,0,0,0,0,18,2,-19,2,57,999
8322,0,0,0,0,157500.0,4,0,0,2,0,0,0,1,2,-57,2,50,7
8323,0,0,1,0,76500.0,3,0,4,0,1,1,0,2,1,-28,2,55,33
8324,0,0,1,0,225000.0,3,0,0,0,0,0,0,3,2,-24,2,46,10
8325,0,0,1,0,157500.0,4,1,0,0,0,1,0,1,2,-52,2,34,5
8326,1,0,0,0,180000.0,3,0,0,0,1,1,0,0,2,-40,2,38,4
8327,0,1,0,0,225000.0,4,0,0,0,1,0,0,3,2,-35,1,40,2
8328,1,1,1,1,225000.0,4,0,0,0,0,1,0,4,3,-51,2,31,2
8329,1,1,0,2,445500.0,1,1,0,2,1,0,0,1,4,-28,2,41,19
8330,0,0,0,0,157500.0,4,1,0,0,0,0,0,17,2,-14,1,58,21
8331,0,0,0,1,135000.0,3,0,0,0,0,0,0,2,3,-29,1,40,1
8332,0,0,0,0,76500.0,2,0,0,0,0,1,0,18,2,-8,1,56,999
8333,0,1,1,2,135000.0,4,1,0,0,0,0,0,6,4,-18,1,34,1
8334,0,1,0,0,193500.0,4,0,0,0,0,0,0,0,2,-17,2,57,25
8335,0,1,1,0,135000.0,3,1,0,0,1,0,0,6,2,-7,2,33,11
8336,0,1,0,0,112500.0,4,1,0,2,0,0,0,2,2,-5,0,42,4
8337,1,0,1,0,157500.0,4,0,0,0,0,0,0,9,2,-42,0,64,7
8338,0,0,1,2,126000.0,3,1,0,0,0,0,1,3,4,-19,2,34,5
8339,0,0,1,0,90000.0,4,0,0,0,0,0,0,8,2,-32,2,45,4
8340,0,0,1,0,202500.0,3,1,1,5,0,0,0,6,1,-20,1,33,6
8341,1,1,1,1,202500.0,4,2,0,3,0,0,0,0,3,-55,1,27,1
8342,0,0,1,0,180000.0,4,0,0,0,0,0,0,0,2,-32,2,50,8
8343,0,0,1,0,90000.0,4,1,0,0,1,1,0,1,2,-24,1,44,8
8344,0,0,1,0,90000.0,2,0,4,0,0,1,0,18,1,-51,2,58,999
8345,0,0,1,0,135000.0,4,0,0,0,0,0,0,7,2,-37,0,54,16
8346,0,0,1,0,153000.0,3,2,0,0,0,0,1,2,2,-25,2,26,3
8347,0,0,1,0,180000.0,3,0,0,0,0,0,0,0,2,-3,1,29,0
8348,0,1,1,0,315000.0,3,2,1,0,0,1,0,1,1,-12,1,25,4
8349,0,0,1,0,99000.0,2,0,1,0,0,0,0,18,1,-22,2,62,999
8350,0,1,0,2,270000.0,4,1,0,0,1,1,0,3,4,-37,2,36,2
8351,1,1,1,0,225000.0,4,1,1,1,1,1,0,0,1,-21,2,26,2
8352,1,1,1,0,112500.0,4,0,1,0,1,1,1,4,1,-13,1,29,8
8353,0,1,1,0,540000.0,4,1,3,0,0,0,0,6,1,-47,2,36,10
8354,1,1,1,0,176400.0,3,1,0,3,1,1,0,2,2,-20,1,27,1
8355,0,0,1,1,108000.0,4,0,0,0,0,1,0,2,3,-4,1,36,4
8356,1,1,1,0,176400.0,3,1,0,3,1,1,0,2,2,-39,1,27,1
8357,0,0,0,0,85500.0,2,0,3,0,0,1,0,18,1,-13,2,66,999
8358,0,0,1,2,144000.0,4,1,0,0,1,1,0,1,4,-1,1,38,18
8359,0,1,1,0,225000.0,4,1,0,0,0,0,0,3,2,-48,2,45,8
8360,1,1,1,0,247500.0,1,1,1,0,1,1,0,5,1,-32,2,27,2
8361,1,1,1,1,225000.0,3,0,0,0,0,0,0,4,3,-10,2,47,1
8362,1,1,1,2,225000.0,3,1,0,0,0,0,1,4,4,-40,2,41,1
8363,0,0,0,0,76500.0,2,0,4,0,0,0,0,18,1,-31,1,65,999
8364,1,0,1,1,99000.0,2,0,0,0,0,1,0,18,3,-16,2,45,999
8365,0,0,0,0,94500.0,2,0,0,0,0,1,0,18,2,-25,0,59,999
8366,1,1,1,1,135000.0,4,2,0,0,0,1,0,0,3,-54,2,32,14
8367,0,0,1,0,94500.0,2,0,0,0,0,0,0,18,2,-56,2,61,999
8368,0,0,1,0,270000.0,2,0,0,0,0,0,0,18,2,-51,2,55,999
8369,0,0,1,0,135000.0,2,0,3,0,0,0,0,18,1,-6,2,60,999
8370,0,1,0,0,56250.0,2,0,0,0,0,0,0,18,2,-48,2,58,999
8371,1,0,0,0,180000.0,4,0,1,0,0,0,0,0,1,0,0,50,3
8372,0,0,1,0,112500.0,4,0,0,0,1,1,0,0,2,-13,2,56,8
8373,1,1,0,0,292500.0,3,0,0,0,0,0,0,3,2,-29,2,57,7
8374,0,0,1,0,72000.0,2,0,0,0,0,0,0,18,2,-3,1,61,999
8375,0,0,1,0,292500.0,4,0,0,0,0,0,0,7,2,-41,2,57,38
8376,1,0,1,1,292500.0,3,0,2,0,1,1,0,0,3,-34,1,40,8
8377,0,0,0,0,112500.0,4,0,0,0,1,1,0,6,2,-51,2,40,3
8378,0,0,0,2,139500.0,4,2,0,1,1,1,0,1,4,-32,2,36,8
8379,0,0,1,0,135000.0,2,0,1,0,0,0,0,18,1,-29,2,65,999
8380,0,1,1,0,135000.0,2,0,0,0,0,0,0,18,2,-10,2,61,999
8381,1,1,0,1,112500.0,4,0,0,0,0,1,0,0,3,-30,2,39,1
8382,0,0,1,0,202500.0,4,0,1,0,1,1,0,2,1,-41,2,45,7
8383,0,0,1,0,94500.0,2,0,4,0,0,0,0,18,1,-36,2,66,999
8384,0,0,1,0,112500.0,4,0,0,0,0,0,0,2,2,-20,2,53,4
8385,0,0,0,0,135000.0,4,1,0,0,1,0,0,1,2,-31,2,29,4
8386,0,1,1,0,225000.0,1,0,0,0,0,0,0,3,2,-43,2,50,6
8387,1,0,1,0,315000.0,4,2,0,0,1,0,0,0,2,-15,2,36,7
8388,1,1,1,2,135000.0,4,0,0,0,1,0,0,0,4,-60,1,40,11
8389,0,0,1,0,261000.0,4,0,0,0,0,0,0,0,2,-41,2,55,7
8390,1,1,1,0,202500.0,3,0,1,0,0,0,1,5,1,-25,2,29,8
8391,1,1,1,0,252000.0,3,1,0,0,0,0,0,4,2,-40,0,38,7
8392,0,0,1,0,81000.0,4,0,2,0,0,0,0,0,2,0,1,50,0
8393,1,0,1,0,495000.0,2,0,0,0,0,0,1,18,2,-2,1,56,999
8394,0,0,0,1,135000.0,3,0,1,0,0,0,0,2,2,-8,1,41,7
8395,0,0,0,0,67500.0,4,0,0,0,1,0,0,2,2,-5,1,51,3
8396,0,1,1,1,130500.0,4,0,0,0,0,0,0,8,3,-32,2,39,15
8397,0,0,1,1,270000.0,4,0,0,0,0,0,0,0,3,-37,2,41,1
8398,0,0,1,0,351000.0,1,0,1,0,0,0,0,7,1,-8,2,48,11
8399,0,0,1,0,135000.0,3,0,1,1,0,0,0,0,1,-28,1,35,5
8400,0,0,1,1,337500.0,3,1,1,0,0,0,0,6,2,-32,2,39,1
8401,0,1,1,0,202500.0,4,0,0,0,0,0,0,2,2,-51,2,40,18
8402,0,0,1,0,315000.0,2,1,4,0,0,0,0,18,1,-23,1,64,999
8403,0,0,1,0,360000.0,1,0,0,0,0,0,0,6,2,-3,1,52,29
8404,0,0,0,1,112500.0,4,0,0,0,0,0,0,2,3,-25,2,33,8
8405,0,1,1,1,157500.0,1,0,0,0,0,0,0,0,3,-6,0,38,9
8406,0,1,1,2,202500.0,3,0,0,0,0,0,0,5,4,-7,2,35,9
8407,0,0,0,0,202500.0,4,0,1,0,1,1,0,1,1,-14,2,31,4
8408,1,0,1,1,157500.0,1,2,0,0,0,0,0,1,3,-14,2,24,5
8409,0,0,0,0,157500.0,4,0,1,0,0,0,0,0,1,-33,1,41,8
8410,0,0,1,1,67500.0,4,0,3,0,1,1,0,6,2,-16,0,30,6
8411,1,0,0,1,270000.0,4,0,0,0,1,0,0,3,3,-11,0,27,2
8412,0,0,1,0,292500.0,4,0,0,0,0,0,0,7,2,-9,2,57,38
8413,1,1,1,1,180000.0,4,1,0,1,1,0,0,0,3,-25,2,33,5
8414,0,0,1,0,270000.0,4,0,0,2,0,0,1,9,2,-50,2,42,2
8415,1,1,0,1,202500.0,4,0,0,0,0,0,1,4,3,-49,2,44,13
8416,1,1,1,1,270000.0,4,0,0,0,0,0,0,12,3,-14,0,36,4
8417,0,0,1,1,112500.0,4,0,0,0,0,0,0,2,3,-53,2,41,2
8418,0,0,1,1,292500.0,3,0,2,0,0,1,0,11,3,-17,2,49,25
8419,0,0,1,1,202500.0,3,2,2,0,1,1,0,1,3,-7,1,37,5
8420,0,0,1,1,157500.0,4,0,0,0,0,0,0,1,3,-17,2,40,10
8421,0,0,1,0,157500.0,1,0,0,0,0,0,0,1,2,-11,2,53,9
8422,0,0,0,0,135000.0,4,0,0,0,0,1,0,1,2,-60,1,47,15
8423,0,0,1,0,180000.0,1,0,0,0,0,0,0,7,2,-42,2,47,12
8424,1,1,0,0,202500.0,3,1,1,0,0,0,1,4,1,-2,1,27,3
8425,0,0,0,0,162000.0,3,1,0,3,0,0,1,6,2,-25,0,25,1
8426,0,0,1,1,157500.0,4,0,0,0,0,0,0,2,3,-9,2,33,4
8427,0,1,1,1,315000.0,4,0,0,0,0,0,0,0,3,-46,2,42,17
8428,0,0,0,0,108000.0,1,0,0,2,1,0,0,7,2,-32,1,24,4
8429,0,0,0,1,292500.0,4,2,0,0,1,1,0,2,3,-22,2,34,11
8430,1,0,1,0,65250.0,2,1,0,0,0,0,0,18,2,-46,2,57,999
8431,1,1,1,4,157500.0,4,1,0,0,0,0,0,3,6,-37,0,31,5
8432,1,0,0,2,225000.0,4,1,2,0,1,0,0,0,4,-33,1,46,8
8433,1,0,0,2,202500.0,4,0,0,1,0,0,0,4,4,-31,0,30,2
8434,0,0,0,1,103500.0,4,0,0,0,0,0,0,2,3,-9,2,32,3
8435,0,1,0,1,166500.0,1,1,0,0,0,0,0,7,3,-49,2,40,16
8436,0,0,0,0,234000.0,4,1,1,0,0,0,0,3,1,-11,2,29,5
8437,0,1,1,0,135000.0,4,0,4,0,0,0,0,2,1,-46,1,46,4
8438,0,0,1,0,58500.0,4,0,0,0,0,0,1,0,2,-39,2,40,13
8439,0,1,1,0,90000.0,3,0,0,0,0,0,0,2,2,-6,1,47,4
8440,0,1,1,0,157500.0,4,1,0,0,0,0,1,4,2,-24,0,41,10
8441,0,0,1,0,270000.0,4,0,0,0,0,0,0,5,2,-11,2,50,28
8442,0,0,1,1,135000.0,4,2,0,0,0,0,0,1,3,-30,1,39,4
8443,0,0,1,0,72000.0,4,0,4,0,1,1,0,10,1,-14,1,55,6
8444,0,0,1,1,337500.0,4,4,1,0,0,0,0,1,2,-34,2,34,8
8445,0,0,1,0,247500.0,3,1,1,0,1,1,0,0,1,-33,2,38,10
8446,0,0,1,0,90000.0,2,0,0,0,0,0,0,18,2,-58,2,63,999
8447,0,0,1,0,67500.0,2,0,0,0,0,0,0,18,2,-6,2,53,999
8448,1,1,1,0,157500.0,4,0,0,0,0,0,0,0,2,-47,2,29,4
8449,1,0,0,1,135000.0,4,0,0,0,0,0,0,0,3,-12,1,28,2
8450,0,0,1,0,157500.0,4,0,0,0,0,0,0,1,2,-43,2,46,10
8451,0,1,1,1,135000.0,4,1,0,0,0,0,0,3,3,-20,2,41,12
8452,1,1,1,0,76500.0,4,0,0,0,1,1,0,0,2,-22,0,50,6
8453,0,0,1,0,157500.0,2,0,0,0,0,0,0,18,2,-42,2,60,999
8454,0,0,1,0,153000.0,2,0,3,0,0,1,0,18,1,-37,2,60,999
8455,0,0,1,1,148500.0,4,0,0,0,0,0,0,5,3,-55,2,41,2
8456,0,1,0,0,112500.0,1,0,4,0,0,0,0,14,1,-59,0,53,16
8457,0,0,1,2,157500.0,3,1,0,0,0,0,0,5,4,-3,1,38,0
8458,0,1,0,1,225000.0,4,1,2,0,0,0,0,1,3,-20,2,31,2
8459,1,1,1,0,270000.0,4,3,3,0,1,0,0,0,1,-46,2,52,10
